max_mfcc1,max_mfcc2,max_mfcc3,max_mfcc4,max_mfcc5,max_mfcc6,max_mfcc7,max_mfcc8,max_mfcc9,max_mfcc10,max_mfcc11,max_mfcc12,max_mfcc13,max_mfcc14,max_mfcc15,max_mfcc16,min_mfcc1,min_mfcc2,min_mfcc3,min_mfcc4,min_mfcc5,min_mfcc6,min_mfcc7,min_mfcc8,min_mfcc9,min_mfcc10,min_mfcc11,min_mfcc12,min_mfcc13,min_mfcc14,min_mfcc15,min_mfcc16,prom_mfcc1,prom_mfcc2,prom_mfcc3,prom_mfcc4,prom_mfcc5,prom_mfcc6,prom_mfcc7,prom_mfcc8,prom_mfcc9,prom_mfcc10,prom_mfcc11,prom_mfcc12,prom_mfcc13,prom_mfcc14,prom_mfcc15,prom_mfcc16,class
58.45683157277717,73.43071539402673,57.46190801066801,60.47285248430391,56.40395409558412,61.105585127836136,63.243932534918464,71.7580404467457,58.92974891630256,60.09639783444542,59.71377745315508,58.80044807263271,76.47900812923845,58.57110440979587,54.445654257065634,59.65313226534848,-17.618714631145366,-18.853707631407246,-17.384962687071972,-21.310525337359092,-19.85970399726431,-19.717499104557756,-19.29230101253348,-17.92955219253095,-17.003496656572473,-25.250982887617347,-18.85470957455749,-17.191351470202008,-17.998038352756904,-28.264141838104248,-20.615459842499465,-23.55622828234948,0.5148999237330901,0.5331994667390647,0.43699827734936597,0.5296405894201582,0.5655388622817773,0.5230303699541703,0.47143422939751195,0.5037218746619159,0.5919021381525805,0.5641137831023163,0.5687288222234355,0.5497850160803118,0.5081762028220259,0.5802343620153894,0.5814083787700105,0.5432951612006894,-1
49.08055545081601,59.13157271523938,46.61509699574981,60.08656707860351,49.50631197674867,45.66817100994126,58.53596505312296,53.05890471281924,64.6101628404933,69.56590429290574,53.55843397680705,53.98318902364508,58.659733411404986,70.34288676888882,50.56135684956867,53.74997231878118,-17.68578745065949,-19.24668295078716,-24.4492156995194,-18.21700553378116,-29.57270562000188,-17.95520331625642,-36.91018032837962,-23.776033140180598,-21.981486053420667,-24.416505045592363,-21.41379203249823,-26.69346094270114,-15.518196599542872,-23.248924285200854,-29.005869120990678,-20.83750986098262,0.5675647373394377,0.4202981611679969,0.4225555891385628,0.43548451836195284,0.551935695400345,0.4286042777242587,0.3851053374181532,0.5700006347861256,0.4251196729718351,0.4012495263292901,0.3389472477880047,0.5947541320579841,0.5215219755646419,0.4111831000432199,0.3889941779772803,0.6376890713847873,-1
57.62331702429587,74.47993933558233,69.84688640881429,77.19000199956473,31.06350432610827,55.42755451915364,59.72924530919178,65.94920818758186,65.45533218859626,62.96953760809865,55.6521510493784,57.63315165566222,72.91977325876033,73.73694450714106,71.95405248172743,82.48250884922905,-18.514541920266595,-23.02871600345958,-15.693065319323852,-17.60455410277661,-17.709005443974327,-39.43625501022116,-26.14151753819156,-16.75479603604068,-20.21142484557751,-18.633309364151664,-15.180643031262322,-19.38823543860893,-23.989352328515164,-25.004292251251243,-20.57713589220343,-18.212772509245333,0.6457916715021244,0.42601376144891107,0.5125315259582496,0.4752783723222619,0.5824439959092799,0.609086369827152,0.5663183571408829,0.575560121882336,0.5735046183866467,0.4030478560071231,0.5883960713336162,0.6191805247400033,0.5204078072262033,0.5306811415204378,0.5337612560860114,0.4551363150699881,-1
48.90937802279359,45.69436272922888,73.81669888741467,60.5820445798976,68.1627630474567,68.05711387033102,56.38340608018934,61.59355231055593,57.6694974950465,74.27150680293863,74.70945115335454,56.010352116459856,59.83905748930951,60.93096861472018,59.10637125523919,67.0078024716565,-26.21956828192142,-20.566053374324845,-18.59176369085313,-33.288749392234905,-21.48156075739719,-26.24125220490994,-21.1832774142588,-33.86158503833931,-25.52805089833573,-22.672163567246653,-18.15445617537359,-19.19914849076884,-19.35123747544918,-27.83708141235271,-25.80380028386218,-24.301971687749628,0.3531437613183182,0.5402410601432435,0.39775001146860206,0.4225596393119884,0.45283811873073754,0.32449992863788085,0.6017619996632735,0.43400787252834905,0.548004784833169,0.4105013912372477,0.5429599127188739,0.41353669763133966,0.5545788566033244,0.5376485785800923,0.44196799914441415,0.5250860712755081,-1
57.92561711089565,39.155656989170666,75.78168434598958,65.88981467429043,61.06269823963494,81.07140556665479,53.16548739374933,52.89197821505479,87.67739704975,67.65009582344123,40.77812692053607,65.8616071107308,73.47450033727235,51.10127186345085,68.41636340353953,65.26346876004051,-22.82155674673672,-19.90418245427444,-19.938375249042323,-18.049331835279343,-29.863864950080146,-17.228027810506944,-19.498095039048223,-16.632845749202332,-35.50196861542107,-24.091819764511506,-30.19499172922128,-22.78083191510076,-20.81457995930494,-25.307087865892147,-21.369020561764263,-18.70933182798094,0.49500015318144386,0.5080288981270815,0.401495811671277,0.384122600294583,0.48636748407592073,0.37779681686208993,0.3612771396362904,0.41024094001234235,0.5459030825344903,0.32531139710499746,0.41914578898649324,0.4588272138233117,0.37504660549819663,0.32317975597552284,0.3762580680829801,0.5130958347966518,-1
56.777990694899685,46.680657366182565,61.5901368078314,53.5212094333573,56.49354932489543,59.20022310736745,54.9705246669848,56.58865664173173,53.69373810820931,51.690355072672375,39.91895594676209,45.86930792558239,58.57602979530713,63.347677242690594,66.21909615861018,55.879136214182864,-21.27188171348149,-21.327917933670903,-20.41597949557096,-14.084419938307356,-15.180525265125349,-19.96416271640326,-25.332263858228337,-16.52915118856024,-11.93029563903728,-21.72664004753186,-14.162019477384458,-18.281879082183018,-14.123392594064402,-23.95603423743532,-16.700981836640118,-22.700095686702696,0.43872181975504554,0.3942225905763393,0.3469100771927531,0.33389434125540157,0.4071449806552084,0.41476407126826464,0.40647393837447837,0.40268394598329005,0.45954514941346314,0.40845025380343924,0.4033702091883751,0.43741873756962774,0.4125263517357991,0.3714990763284327,0.4206209593082055,0.39552298370040456,-1
52.4506777116392,82.09949657914649,55.62587392415701,63.94951022004152,53.37860239346414,40.21792996021635,71.63030725784077,61.44303635989027,50.97752990545008,67.3617228242189,55.81907075507987,63.166637628408274,78.49927173275671,40.23868400673558,54.71703083471495,59.27594170823304,-24.88901413437204,-27.601474450168997,-25.09187145676949,-21.051008184085045,-18.008657699137895,-25.62508676309369,-26.840480222381437,-20.8105091789579,-29.688830306300822,-24.203923797638563,-35.27451327726691,-32.78619760129448,-22.06957862402913,-21.359359092709187,-22.311395710791885,-24.47167230508572,0.4283056801600609,0.47795751405189013,0.3671154534989665,0.30689342127512453,0.5301069610325327,0.4350412435991768,0.3803326878074738,0.3882166208420662,0.4144862613981366,0.4922178067543249,0.3225173237185535,0.35873913646217515,0.3637207953467669,0.3650319024391408,0.4973587576204483,0.5519730023997916,1
62.30214077739341,63.07607047141034,53.2851235133681,62.743256648061546,51.82455444092391,66.19495123112877,62.58024497354261,65.90237534601115,60.75441151121036,58.7997934279455,60.5730150944553,65.94481410308951,67.81687728095068,68.18104573819438,68.90380653546616,58.046276173916624,-14.181598443736874,-30.237761374236424,-19.87174278828052,-10.330001295112709,-15.347562443194803,-14.723898528590166,-20.86993499496611,-11.248289288332344,-18.361205320179963,-11.831778733823375,-19.183170631918635,-17.538381137127807,-11.997807479640072,-12.501141691132416,-19.802448364177383,-13.593601989834308,0.42289032138215177,0.4999664817181025,0.5203090016433203,0.4954942941843609,0.46246553822842695,0.5193854286962027,0.501078410743378,0.43944479931034575,0.5645734661858023,0.5772467953225188,0.5659656407744706,0.48228315250159726,0.5204343856430568,0.49303789370437767,0.5106454559511276,0.5338401535415873,-1
46.21941283816667,74.06895353255443,66.39605620938272,62.45316812919722,63.28952598562304,42.12680193826876,45.4212743096406,53.510663392812205,66.35764177003624,59.254288383327264,50.51872324408112,42.153435523234734,62.18446143352503,73.22631444584069,50.13533421552151,63.09182909283422,-14.202882254858428,-19.59890780047661,-19.30278308625825,-17.610807408751448,-13.975170126054037,-18.09102716261528,-12.73219418302393,-17.522973529281693,-17.082881233214707,-15.863447846447713,-20.852687103947005,-16.140735280731583,-16.945509355727154,-21.07101605011711,-21.746580624035012,-14.857139130046132,0.5659895052019907,0.34853859022051403,0.46448644570459746,0.5631694076178234,0.5927102218863821,0.564227376316319,0.5840481036491185,0.6148229942128783,0.5318739847992683,0.5385967079148994,0.535719889657305,0.6293216627061077,0.5329320363316976,0.5587126040469079,0.4994299939602184,0.6067257500037799,1
52.67597265603448,70.05455094604244,78.894726070213,51.870841910627206,62.65551953401541,44.56980233322927,55.34317639751656,54.416604332979325,66.13362735794186,72.53661401020891,59.86933814949681,48.33867938009573,59.83002423511272,70.98091383467182,48.524433806276754,62.61428033203736,-34.78710257569878,-16.177664430903477,-19.53463493307172,-16.67413522614486,-24.00756045668277,-12.427836746458018,-21.081883622240916,-26.76254841690347,-25.30616840932596,-14.84073280111553,-18.76704889157986,-28.44398813181694,-20.016072243820616,-16.32410226160056,-19.941094830486577,-21.32752440777905,0.4431895013881656,0.6076033271829304,0.6596011511034446,0.42414091481253474,0.4169100708557538,0.586686573092673,0.41150632952357663,0.3827938182097137,0.39081067488383187,0.52336154015204,0.5248431421028232,0.3430489540070978,0.43317000024109364,0.5108912397664681,0.652636538854284,0.3768335695543882,-1
