max_mfcc1,max_mfcc2,max_mfcc3,max_mfcc4,max_mfcc5,max_mfcc6,max_mfcc7,max_mfcc8,max_mfcc9,max_mfcc10,max_mfcc11,max_mfcc12,max_mfcc13,max_mfcc14,max_mfcc15,max_mfcc16,min_mfcc1,min_mfcc2,min_mfcc3,min_mfcc4,min_mfcc5,min_mfcc6,min_mfcc7,min_mfcc8,min_mfcc9,min_mfcc10,min_mfcc11,min_mfcc12,min_mfcc13,min_mfcc14,min_mfcc15,min_mfcc16,prom_mfcc1,prom_mfcc2,prom_mfcc3,prom_mfcc4,prom_mfcc5,prom_mfcc6,prom_mfcc7,prom_mfcc8,prom_mfcc9,prom_mfcc10,prom_mfcc11,prom_mfcc12,prom_mfcc13,prom_mfcc14,prom_mfcc15,prom_mfcc16,class
5.26750707650061,4.569797828611337,1.0828622383586997,3.2373071307620727,8.65366920429833,14.09803285248448,8.028318665641066,12.261926079871074,1.2596611365929775,1.810636263376016,6.916505564116782,1.919705666918531,4.8194970140596105,4.134887637638146,4.9866010352383086,5.7933259785703335,-4.407275687779375,-4.365051136222067,-2.8208336756820103,-5.936388298151407,-6.350951520254476,-11.300731391543517,-6.225007482552827,-7.3410914971810595,-0.3651365958199225,-0.200107250551718,-4.215372636566593,1.2553426367643394,-4.674002815743275,-8.065555992540041,-6.836590706833887,-5.227018734967757,0.43011569436061725,0.10237334619463523,-0.8689857186616553,-1.349540583694667,1.151358842021927,1.3986507304704814,0.9016555915441198,2.4604172913450073,0.4472622703865275,0.805264506412149,1.3505664637750945,1.5875241518414351,0.07274709915816757,-1.9653341774509476,-0.9249948357977891,0.2831536218012882,-1
3.638092738738142,1.3227929274326655,2.698961987100337,2.9891894026231496,0.6713974518563708,1.17176428015014,1.580518032890236,2.801350395887724,0.6442746616574455,6.794309849140411,1.0309890237443486,4.045845742474066,-0.1674863014303553,-0.8228633011464798,-0.3922168354721798,0.77914878928639,-6.104157831941192,-6.543819991704597,-4.310084284236617,-6.463286704402352,0.3991815840658823,-3.2119428892657016,-1.983079491717783,1.0635339038029068,-0.3227503132247618,-1.872449441348172,0.1579222964143696,0.9730906853477316,-8.707915406370487,-6.740753855714478,-5.746352306902562,-3.769943588554408,-1.233032546601525,-2.6105135321359656,-0.80556114856814,-1.737048650889601,0.5352895179611266,-1.0200893045577808,-0.2012807294137735,1.9324421498453155,0.16076217421634187,2.4609302038961194,0.5944556600793591,2.509468213910899,-4.437700853900421,-3.781808578430479,-3.069284571187371,-1.495397399634009,-1
18.098133088407167,6.717920490885972,9.27215471330138,9.539746727179343,21.683253025718503,9.324954812531534,8.096452421113474,8.402611722576442,10.847792319354454,8.210452314690102,4.434470079703847,5.280288552114147,5.812780576009861,1.246823297281349,-0.8558539832068894,-0.256620793888176,-5.735856620664565,-4.362001863519971,-4.187733228705781,-4.698772986223329,-13.24833589151583,-3.520487101513014,-1.8707577307459995,-3.6293006055275727,-6.460492752778356,-2.680274287720804,-2.444720527291652,-1.925450433130184,-6.334507216205234,-2.2694220696611103,-1.9662503073850468,-0.571640900496779,6.181138233871301,1.1779593136830004,2.542210742297799,2.4204868704780074,4.217458567101337,2.9022338555092597,3.112847345183737,2.3866555585244345,2.193649783288049,2.7650890134846486,0.9948747762060977,1.6774190594919816,-0.2608633200976862,-0.5112993861898806,-1.4110521452959681,-0.4141308471924775,-1
8.42463458146181,5.850852050613442,9.008016077650806,10.76620428091032,2.771376178166058,-3.11934822860798,-0.477238429319184,3.936351195686693,4.443230319654205,0.201013151411982,3.7087437857418095,5.453013021515154,0.4736212872251669,-0.5334098415731976,1.999133107310068,-0.4858389690472914,-0.1683339764317044,-0.2614481194795297,-3.5697278640506687,-2.868908554358678,-9.517906602642023,-3.39162967825297,-3.279953482864629,-11.14522296849767,-13.777498019163168,-12.26546492442587,-10.958739657256274,-11.518657056941532,-5.197251188460242,-8.590795968069315,-6.7896946423672535,-6.00182681639954,4.128150302515053,2.794701965566956,2.719144106800069,3.948647863275821,-3.3732652122379827,-3.2554889534304747,-1.8785959560919065,-3.6044358864054886,-4.667133849754482,-6.032225886506945,-3.624997935757232,-3.0328220177131886,-2.3618149506175374,-4.5621029048212565,-2.3952807675285928,-3.243832892723416,-1
0.4630610982582546,0.9204798127310784,0.5994793684487472,-1.0935908985744232,5.822113200744588,3.2620150247999464,-1.474862980480047,0.3178291743324424,3.890022790250584,3.274451018825878,3.468746910581339,1.832656334279888,0.1847414033841197,2.891400073439275,1.7198417368430798,0.0961652087562474,-5.274910380467736,-5.617591329538316,-8.48352373648575,-9.344935271395546,-1.7554565270886702,-6.030147205657062,-2.2101879119559955,0.2236387119516294,-2.5343910749056286,1.0820631743420628,-5.915123970294959,-7.501439056980564,-5.557208231974235,-6.611250993834678,-6.532811778079035,-3.269387911637833,-2.4059246411047406,-2.3485557584036187,-3.9420221840185015,-5.219263084984984,2.033328336827959,-1.384066090428558,-1.8425254462180214,0.2707339431420359,0.6778158576724778,2.1782570965839705,-1.2231885298568101,-2.8343913613503378,-2.6862334142950575,-1.8599254601977013,-2.4064850206179775,-1.5866113514407927,-1
0.3925023906594598,-2.664337564609177,-0.0209140113412378,-1.2474992994735858,4.12956496937583,2.601230363703052,3.600442138326492,1.994053285999548,1.452143323613435,1.921583211401826,-0.615601521355179,0.2149028901846532,-2.3483862012137835,-2.756894968772482,-0.6048957691060866,0.0904909756419513,-2.1871912108227667,-6.5070026717650045,-7.881517150277124,-3.574978765100399,0.4490334898627356,-3.518035707854545,-2.743479510247943,-2.033213371398056,-1.1684208371187217,-3.42941796711748,-1.130033933569828,-1.9036737009008264,-2.4158065071385706,-5.9275985631803465,-6.513572983885299,-6.833791608066489,-0.8973444100816534,-4.585670118187091,-3.9512155808091807,-2.4112390322869923,2.2892992296192824,-0.4584026720757466,0.4284813140392747,-0.019580042699253952,0.1418612432473566,-0.7539173778578269,-0.8728177274625035,-0.8443854053580866,-2.382096354176177,-4.342246765976414,-3.559234376495693,-3.371650316212269,-1
5.320171439636503,13.372401277646896,9.819435804479753,2.984516109554966,3.091239132028325,0.5397032095815741,0.6017892375663334,0.4164218366426333,3.937626072622878,0.010082143780959,-0.0696498367013274,2.323779907155932,-2.366805656155053,-0.870811283838123,-0.2457983813274668,0.871453136668463,-1.2051621782955078,-1.9607384131835968,-0.2490592787292556,2.155723066283877,-5.349202053839741,-4.155021935520629,-7.681382189604825,-1.5694879654045022,-5.647338063471532,-2.485370042985751,-0.8935988796213696,-2.065327107639933,-5.170885957148067,-2.374757311429773,-2.557458087233888,-3.787541789989663,2.057504630670498,5.7058314322316495,4.7851882628752485,2.5701195879194216,-1.1289814609057078,-1.8076593629695272,-3.539796476019246,-0.5765330643809344,-0.8548559954243273,-1.237643949602396,-0.4816243581613485,0.12922639975799965,-3.7688458066515595,-1.622784297633948,-1.4016282342806774,-1.4580443266606,1
1.671800207434678,2.91021427902304,3.2654937206226635,1.1410218367538012,4.628552234969054,5.533871301510725,2.883982638955849,6.96400214234869,4.512200610238557,2.349308086150961,3.761516905890273,1.728410576547872,5.257782504730543,5.245807888687009,4.583006932166635,5.276433017290581,-7.647467326221287,-7.205107206540828,-10.373572065400122,-1.3498602799718098,-7.686288807127533,-8.728042537662523,-7.54343585373829,-12.117486225331016,-4.2386087501587175,-0.7497898610118028,-0.4602167786057274,-3.139867071587306,1.957966115925231,-1.045118933903919,-3.9099206032922313,2.2362753013105494,-2.9878335593933043,-2.147446463758894,-3.5540391723887295,-0.1044192216090043,-1.5288682860792395,-1.5970856180758988,-2.329726607391221,-2.576742041491163,0.13679593003991952,0.7997591125695792,1.6506500636422727,-0.7057282475197171,3.607874310327887,2.100344477391545,0.33654316443720167,3.7563541593005656,-1
0.953566028099051,1.8348886104781716,-1.2215282847930324,2.0011380242782373,2.51424707205418,5.685582392889865,7.412342207914549,5.125983571698948,4.27016267912204,4.258555032783213,8.280715005929915,6.55953256677853,4.989080630586092,-0.0293373861095332,3.5890309933082007,4.238866176422586,-2.4204315451042278,-1.4752729850473458,-1.4481091945538695,-0.3343844889043461,2.2980592911630318,-0.5996126338026577,-1.4816246975244467,0.2028582947718058,0.045578786985434,-0.491324409788605,-1.4319065799303516,0.160411833147276,-1.54603548917611,-0.259774067816648,1.2947261629844926,-0.502684046620258,-0.7334327585025884,0.1798078127154129,-1.334818739673451,0.8333767676869456,2.406153181608606,2.5429848795436034,2.9653587551950515,2.664420933235377,2.1578707330537372,1.883615311497304,3.424404212999782,3.359972199962903,1.721522570704991,-0.1445557269630906,2.441878578146347,1.8680910649011637,1
3.455281686276618,5.443818926161728,1.981893142129041,0.2151516488136797,-0.8436252858288071,-3.879455365835773,1.0514471322393746,0.7637853419886478,11.336741266851767,11.670179418239892,3.817084738407554,10.736388617320175,0.9537387023448232,1.649945539352042,3.471848480781355,5.35270852822247,-0.8054288432332981,-1.387697898377039,1.1359692595296058,-1.363175702118988,-3.604554589531863,-4.023743068422318,0.9053863141269644,-1.4366529014778708,-4.230782636054805,-4.135435398624168,-2.539827104382496,-2.112409767779811,0.8244876324424935,-1.00673639997058,1.233727327343563,2.077749685631242,1.3249264215216598,2.0280605138923447,1.5589312008293235,-0.5740120266526542,-2.2240899376803354,-3.9515992171290453,0.9784167231831695,-0.3364337797446115,3.552979315398481,3.767372009807862,0.6386288170125292,4.311989424770182,0.8891131673936583,0.3216045696907309,2.352787904062459,3.7152291069268557,-1
